product_id,brand,product_name,fit_type,rise_type,price,mrp,discount_percent,rating,review_count
JN43173,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1275.0,2899.0,56.02,4.3,7.0
JN43174,Parx,Men Skinny Fit  Jeans,Skinny Fit,Not Specified,1275.0,2899.0,56.02,4.3,7.0
JN43175,Parx,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1159.0,2899.0,60.02,4.3,7.0
JN43177,Parx,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1099.0,2499.0,56.02,4.1,9.0
JN43178,Parx,Men Tapered Fit Jeans,Tapered Fit,Not Specified,986.0,2899.0,65.99,4.1,9.0
JN43180,John Pride,Men Plus Size Jeans,Other/Unspecified,Not Specified,1049.0,2799.0,62.52,4.6,16.0
JN43181,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1049.0,2799.0,62.52,4.6,16.0
JN43182,WAIMEA,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1249.0,4999.0,75.02,4.6,16.0
JN43183,Crimsoune Club,Men Slim Fit Jeans,Slim Fit,Not Specified,1079.0,2699.0,60.02,4.3,9.0
JN43185,Basics,Men Skinny Fit Low-Rise Jeans,Skinny Fit,Low-Rise,1199.0,1999.0,40.02,3.9,31.0
JN43187,People,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1549.0,2499.0,38.02,3.9,31.0
JN43188,Parx,Men Tapered Fit Jeans,Tapered Fit,Not Specified,998.0,2699.0,63.02,4.5,16.0
JN43190,Mast & Harbour,Men Slim Fit Jeans,Slim Fit,Not Specified,845.0,1799.0,53.03,3.8,128.0
JN43191,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,1024.0,2499.0,59.02,3.8,147.0
JN43193,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,1247.0,2399.0,48.02,3.9,163.0
JN43195,Canary London,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,949.0,3799.0,75.02,3.4,8.0
JN43196,Canary London,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,974.0,3899.0,75.02,3.4,8.0
JN43197,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,974.0,3899.0,75.02,3.4,8.0
JN43198,Parx,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1159.0,2899.0,60.02,3.4,8.0
JN43199,Turtle,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1264.0,2299.0,45.02,3.4,8.0
JN43200,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,774.0,2499.0,69.03,3.5,82.0
JN43203,Parx,Men Tapered Fit Jeans,Tapered Fit,Not Specified,986.0,2899.0,65.99,4.6,5.0
JN43204,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,986.0,2899.0,65.99,4.6,5.0
JN43209,Basics,Men Skinny Fit Low-Rise Jeans,Skinny Fit,Low-Rise,1199.0,1999.0,40.02,4.3,9.0
JN43211,People,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1623.0,2799.0,42.02,4.2,42.0
JN43218,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.9,163.0
JN43220,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,949.0,3799.0,75.02,3.4,8.0
JN43222,Celio,Men Slim Fit Jeans,Slim Fit,Not Specified,1124.0,2499.0,55.02,4.2,16.0
JN43224,Rodamo,Men Slim Fit Jeans,Slim Fit,Not Specified,740.0,1999.0,62.98,4.2,130.0
JN43225,Rodamo,Men Slim Fit Jeans,Slim Fit,Not Specified,765.0,2249.0,65.98,4.2,130.0
JN43227,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,739.0,1999.0,63.03,3.6,206.0
JN43228,Being Human,Men Light Fade Jeans,Other/Unspecified,Not Specified,1375.0,4299.0,68.02,4.4,28.0
JN43229,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1375.0,4299.0,68.02,4.4,28.0
JN43230,People,Men Slim Fit Jeans,Slim Fit,Not Specified,839.0,1199.0,30.03,4.0,42.0
JN43232,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,879.0,2199.0,60.03,4.0,156.0
JN43234,People,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.0,156.0
JN43235,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1115.0,1799.0,38.02,3.8,774.0
JN43237,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,628.0,1699.0,63.04,3.8,251.0
JN43240,Crimsoune Club,Men Slim Fit Jeans,Slim Fit,Not Specified,1079.0,2699.0,60.02,3.8,12.0
JN43242,Allen Cooper,Men Slim Fit Jeans,Slim Fit,Not Specified,1187.0,3493.0,66.02,2.5,6.0
JN43243,Allen Cooper,Men Slim Fit Jeans,Slim Fit,Not Specified,1187.0,3493.0,66.02,4.1,15.0
JN43244,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,1187.0,3493.0,66.02,4.1,15.0
JN43245,Parx,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1159.0,2899.0,60.02,4.1,15.0
JN43246,Turtle,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1264.0,2299.0,45.02,4.1,15.0
JN43248,People,Men Skinny Fit Jeans,Skinny Fit,Not Specified,774.0,2499.0,69.03,3.5,82.0
JN43249,People,Men Slim Fit Jeans,Slim Fit,Not Specified,774.0,2499.0,69.03,3.5,82.0
JN43250,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,832.0,1699.0,51.03,4.1,132.0
JN43253,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,Slim Fit,Not Specified,1350.0,2999.0,54.98,4.3,51.0
JN43254,Routeen,Blue Low Distress Jeans,Other/Unspecified,Not Specified,769.0,2199.0,65.03,4.0,14.0
JN43255,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,769.0,2199.0,65.03,4.0,14.0
JN43256,John Pride,Men Plus Size Jeans,Other/Unspecified,Not Specified,774.0,2499.0,69.03,4.0,14.0
JN43257,Mast & Harbour,Men Slim Fit Jeans,Slim Fit,Not Specified,1259.0,2099.0,40.02,4.2,106.0
JN43259,BEAT LONDON by PEPE JEANS,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1249.0,2499.0,50.02,4.1,30.0
JN43261,BEAT LONDON by PEPE JEANS,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1249.0,2499.0,50.02,3.8,32.0
JN43262,BEAT LONDON by PEPE JEANS,Men Chinox  Jeans,Other/Unspecified,Not Specified,1299.0,2599.0,50.02,4.4,36.0
JN43263,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1299.0,2599.0,50.02,4.4,36.0
JN43264,BEAT LONDON by PEPE JEANS,Men Chinox Jeans,Other/Unspecified,Not Specified,1249.0,2499.0,50.02,4.0,38.0
JN43266,Roadster,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,699.0,1999.0,65.03,3.6,108.0
JN43267,AD By Arvind,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1031.0,2399.0,57.02,3.6,108.0
JN43268,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.6,108.0
JN43269,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,909.0,2599.0,65.03,3.8,30.0
JN43270,WROGN,Men Skinny Fit Jeans,Skinny Fit,Not Specified,839.0,2399.0,65.03,4.0,33.0
JN43271,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,839.0,2399.0,65.03,4.0,33.0
JN43272,Instafab Plus,Men Jeans,Other/Unspecified,Not Specified,724.0,2499.0,71.03,4.1,10.0
JN43273,Basics,Men Low-Rise Jeans,Other/Unspecified,Low-Rise,1149.0,2299.0,50.02,4.1,10.0
JN43275,Llak Jeans,Blue Stretchable Jeans,Other/Unspecified,Not Specified,599.0,2999.0,80.03,3.9,21.0
JN43276,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.9,21.0
JN43277,Llak Jeans,Men Skinny Fit Jeans,Skinny Fit,Not Specified,674.0,2699.0,75.03,3.3,24.0
JN43278,Rodamo,Men Slim Fit Jeans,Slim Fit,Not Specified,814.0,2199.0,62.98,3.3,24.0
JN43279,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,814.0,2199.0,62.98,3.3,24.0
JN43280,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,799.0,1999.0,60.03,3.7,193.0
JN43281,BEAT LONDON by PEPE JEANS,Men Slim Fit Jeans,Slim Fit,Not Specified,1249.0,2499.0,50.02,3.6,54.0
JN43283,BEAT LONDON by PEPE JEANS,Men Slim Fit Jeans,Slim Fit,Not Specified,1299.0,2599.0,50.02,4.3,56.0
JN43284,The Indian Garage Co,Men Slim Fit Jeans,Slim Fit,Not Specified,799.0,1999.0,60.03,3.8,133.0
JN43285,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.8,133.0
JN43286,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,669.0,1699.0,60.62,3.4,290.0
JN43287,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,669.0,1699.0,60.62,3.6,239.0
JN43289,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,639.0,1599.0,60.04,3.6,232.0
JN43290,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,669.0,1699.0,60.62,3.4,262.0
JN43292,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,669.0,1699.0,60.62,3.3,445.0
JN43293,HERE&NOW,Back To School Slim Fit Jeans,Slim Fit,Not Specified,721.0,1899.0,62.03,3.7,358.0
JN43295,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1049.0,2999.0,65.02,4.0,80.0
JN43296,HERE&NOW,Men Skinnny Fit Jeans,Other/Unspecified,Not Specified,939.0,1999.0,53.03,3.6,248.0
JN43297,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,939.0,1999.0,53.03,3.6,248.0
JN43298,Cantabil,Men Jeans,Other/Unspecified,Not Specified,939.0,1999.0,53.03,3.6,248.0
JN43299,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,1275.0,2199.0,42.02,3.3,344.0
JN43300,Basics,Men Skinny Fit Low-Rise Jeans,Skinny Fit,Low-Rise,1149.0,2299.0,50.02,3.6,5.0
JN43303,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,659.0,2199.0,70.03,3.9,211.0
JN43304,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,659.0,2199.0,70.03,3.9,211.0
JN43305,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,637.0,2199.0,71.03,3.8,237.0
JN43306,Llak Jeans,Men Skinny Fit Jeans,Skinny Fit,Not Specified,629.0,2099.0,70.03,3.2,20.0
JN43309,Crimsoune Club,Men Slim Fit Jeans,Slim Fit,Not Specified,1039.0,2599.0,60.02,4.2,42.0
JN43311,Roadster,Men Carrot Fit  Jeans,Other/Unspecified,Not Specified,739.0,1999.0,63.03,3.9,1600.0
JN43312,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,679.0,1699.0,60.04,4.0,452.0
JN43314,Harvard,Men Slim Fit Jeans,Slim Fit,Not Specified,865.0,1698.0,49.06,3.7,288.0
JN43315,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.7,288.0
JN43316,Crimsoune Club,Men Slim Fit Jeans,Slim Fit,Not Specified,999.0,2499.0,60.02,3.9,10.0
JN43317,Duke,Men Slim Fit Jeans,Slim Fit,Not Specified,1119.0,2799.0,60.02,3.9,10.0
JN43318,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1119.0,2799.0,60.02,3.9,10.0
JN43319,INVICTUS,Men Slim Fit Jeans,Slim Fit,Not Specified,644.0,1499.0,57.04,3.9,210.0
JN43320,Celio,Men Slim Fit Jeans,Slim Fit,Not Specified,1349.0,2999.0,55.02,3.7,7.0
JN43322,Octave,Men Blue Jeans,Other/Unspecified,Not Specified,1364.0,2099.0,35.02,4.2,130.0
JN43323,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,559.0,1999.0,72.04,3.8,290.0
JN43324,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.8,290.0
JN43325,WROGN,Men Skinny Stretchable Jeans,Skinny Fit,Not Specified,1014.0,2899.0,65.02,4.1,600.0
JN43326,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1014.0,2899.0,65.02,4.1,600.0
JN43327,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1049.0,2999.0,65.02,4.2,30.0
JN43328,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,909.0,2599.0,65.03,4.0,63.0
JN43330,AD By Arvind,Men Skinny Fit Jeans,Skinny Fit,Not Specified,902.0,2099.0,57.03,3.9,31.0
JN43331,AD By Arvind,Men Regular Fit Jeans,Regular Fit,Not Specified,1074.0,2499.0,57.02,3.9,31.0
JN43333,Freeform by High Star,Men Plus Size Slim Fit Jeans,Slim Fit,Not Specified,1316.0,1479.0,11.02,3.9,60.0
JN43334,Freeform by High Star,Men Regular Fit Jeans,Regular Fit,Not Specified,1375.0,1479.0,7.03,4.0,207.0
JN43336,Being Human,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1294.0,3499.0,63.02,4.3,35.0
JN43337,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1149.0,2299.0,50.02,4.3,35.0
JN43339,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1049.0,2099.0,50.02,4.0,6.0
JN43340,Basics,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1049.0,2099.0,50.02,4.0,6.0
JN43342,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1299.0,2599.0,50.02,3.7,124.0
JN43343,Rodamo,Men Slim Fit Jeans,Slim Fit,Not Specified,703.0,1899.0,62.98,3.9,7.0
JN43344,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,703.0,1899.0,62.98,3.9,7.0
JN43345,Roadster,Men Tapered Fit Jeans,Tapered Fit,Not Specified,664.0,1899.0,65.03,3.7,662.0
JN43346,Octave,Men Regular FIt Jeans,Regular Fit,Not Specified,664.0,1899.0,65.03,3.7,662.0
JN43347,Roadster,Skinny Fit  Stretchable Jeans,Skinny Fit,Not Specified,799.0,1999.0,60.03,3.8,606.0
JN43348,Sztori,Men Plus Size Slim Fit Jeans,Slim Fit,Not Specified,1221.0,2599.0,53.02,4.1,359.0
JN43349,Harvard,Men Regular Fit Jeans,Regular Fit,Not Specified,645.0,1698.0,62.01,3.5,423.0
JN43350,Peter England Casuals,Men Skinny Fit Jeans,Skinny Fit,Not Specified,645.0,1698.0,62.01,3.5,423.0
JN43353,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,791.0,1799.0,56.03,3.8,1000.0
JN43354,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,791.0,1799.0,56.03,3.8,1000.0
JN43355,Roadster,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,721.0,1899.0,62.03,3.7,422.0
JN43357,Roadster,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,626.0,1899.0,67.04,4.0,405.0
JN43358,WROGN,Men Skinny Fit Jeans,Skinny Fit,Not Specified,979.0,2799.0,65.02,4.0,481.0
JN43360,Roadster,Men Slim Tapered Fit Sustainable Jeans,Slim Fit,Not Specified,554.0,1499.0,63.04,3.7,518.0
JN43361,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,569.0,1499.0,62.04,4.0,437.0
JN43362,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,569.0,1499.0,62.04,4.0,437.0
JN43363,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,799.0,1999.0,60.03,3.8,948.0
JN43365,Celio,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1259.0,2799.0,55.02,3.8,28.0
JN43366,Celio,Men Slim Fit Jeans,Slim Fit,Not Specified,1349.0,2999.0,55.02,4.4,15.0
JN43368,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,607.0,1899.0,68.04,3.7,1400.0
JN43369,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,607.0,1899.0,68.04,3.7,1400.0
JN43370,Urbano Fashion,Men Slim Fit Jeans,Slim Fit,Not Specified,884.0,1499.0,41.03,3.9,82.0
JN43371,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,607.0,1899.0,68.04,3.9,882.0
JN43373,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,519.0,1299.0,60.05,3.9,1100.0
JN43374,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.9,1100.0
JN43375,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,659.0,2199.0,70.03,3.8,1600.0
JN43376,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,791.0,1799.0,56.03,3.9,736.0
JN43377,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,791.0,1799.0,56.03,3.9,736.0
JN43378,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,645.0,1899.0,66.03,3.9,244.0
JN43379,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,719.0,1999.0,64.03,3.8,1600.0
JN43381,Club York,Men Slim Fit Jeans,Slim Fit,Not Specified,813.0,2199.0,63.03,3.9,31.0
JN43382,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,679.0,1699.0,60.04,4.0,242.0
JN43383,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.0,242.0
JN43384,Duke,Cotton Regular Fit Jeans,Regular Fit,Not Specified,990.0,2475.0,60.0,4.0,242.0
JN43386,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,594.0,1699.0,65.04,3.9,690.0
JN43388,Roadster,Street Boys Hyper Hypo Jeans,Other/Unspecified,Not Specified,917.0,2699.0,66.02,3.7,2500.0
JN43389,WROGN,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1014.0,2899.0,65.02,3.8,402.0
JN43391,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,734.0,2099.0,65.03,3.7,124.0
JN43392,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,734.0,2099.0,65.03,3.4,10.0
JN43393,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,734.0,2099.0,65.03,3.4,10.0
JN43394,HERE&NOW,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,1282.0,2849.0,55.0,3.3,1400.0
JN43395,Cherokee,Men Printed Tapered Fit Jeans,Tapered Fit,Not Specified,1282.0,2849.0,55.0,3.3,1400.0
JN43396,Roadster,Men Tapered Fit Jeans,Tapered Fit,Not Specified,759.0,1899.0,60.03,3.8,1100.0
JN43397,NEXT,Men Slim Fit Jeans,Slim Fit,Not Specified,1159.0,2899.0,60.02,4.0,29.0
JN43398,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,474.0,1899.0,75.04,3.9,1300.0
JN43399,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,759.0,1899.0,60.03,4.0,1000.0
JN43400,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,539.0,1999.0,73.04,3.9,3100.0
JN43404,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,659.0,2199.0,70.03,3.8,1600.0
JN43409,Club York,Men Slim Fit Jeans,Slim Fit,Not Specified,813.0,2199.0,63.03,3.8,1600.0
JN43413,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,990.0,2475.0,60.0,4.0,242.0
JN43417,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.7,2500.0
JN43419,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,734.0,2099.0,65.03,3.8,402.0
JN43420,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,734.0,2099.0,65.03,3.8,402.0
JN43422,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,629.0,1799.0,65.04,3.4,10.0
JN43424,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,734.0,2099.0,65.03,4.2,130.0
JN43425,Roadster,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,809.0,2699.0,70.03,3.7,1900.0
JN43426,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.7,1900.0
JN43427,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,734.0,2099.0,65.03,3.7,1900.0
JN43429,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,734.0,2099.0,65.03,3.7,1900.0
JN43430,Roadster,Super Skinny Fit Cropped Jeans,Skinny Fit,Not Specified,849.0,2499.0,66.03,3.7,4000.0
JN43431,Routeen,Men Slim Fit Jeans,Slim Fit,Not Specified,734.0,2099.0,65.03,3.7,4000.0
JN43433,Moda Rapido,Men Slim Fit Jeans,Slim Fit,Not Specified,849.0,1699.0,50.03,3.9,31.0
JN43434,WROGN,Men Slim Fit Jeans,Slim Fit,Not Specified,1343.0,2399.0,44.02,3.8,1200.0
JN43435,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.8,1200.0
JN43436,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,791.0,2199.0,64.03,3.9,570.0
JN43437,Mast & Harbour,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,863.0,1799.0,52.03,3.4,3500.0
JN43439,Splash,Jeans,Other/Unspecified,Not Specified,1359.0,1699.0,20.01,4.1,25.0
JN43441,Being Human,Men Slim Fit Jeans,Slim Fit,Not Specified,1294.0,3499.0,63.02,4.0,30.0
JN43442,Duke,Men Slim Fit Jeans,Slim Fit,Not Specified,998.0,2495.0,60.0,2.7,6.0
JN43444,Duke,Men Slim Fit Jeans,Slim Fit,Not Specified,930.0,2325.0,60.0,3.7,124.0
JN43445,Sztori,Plus Size Men Tapered Fit Jeans,Tapered Fit,Not Specified,1159.0,1999.0,42.02,3.9,119.0
JN43446,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,1159.0,1999.0,42.02,3.9,119.0
JN43450,Mast & Harbour,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1007.0,1799.0,44.02,3.6,3200.0
JN43453,SPYKAR,Men Slim Fit Jeans,Slim Fit,Not Specified,1329.0,3799.0,65.02,4.3,15.0
JN43454,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1329.0,3799.0,65.02,4.3,15.0
JN43458,Slub,Men Slim Fit Jeans,Slim Fit,Not Specified,1279.0,1599.0,20.01,4.2,42.0
JN43460,SPYKAR,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1294.0,3699.0,65.02,4.0,63.0
JN43462,THE BEETEL HOUSE,Men Relexed Fit Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1294.0,3499.0,63.02,4.0,63.0
JN43463,V-Mart,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,919.0,999.0,8.01,4.0,63.0
JN43464,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,919.0,999.0,8.01,4.0,63.0
JN43466,THE BEETEL HOUSE,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,979.0,3499.0,72.02,4.0,63.0
JN43468,THE BEETEL HOUSE,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,979.0,3499.0,72.02,4.2,130.0
JN43470,Urbano Fashion,Men Baggy Fit Cargo Jeans,Other/Unspecified,Not Specified,1195.0,2599.0,54.02,4.2,130.0
JN43471,Toomes,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1195.0,2599.0,54.02,4.2,130.0
JN43472,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1195.0,2599.0,54.02,4.2,130.0
JN43473,Toomes,Mid-Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,1195.0,2599.0,54.02,4.2,130.0
JN43474,glitchez,Men Straight Fit Jeans,Straight Fit,Not Specified,647.0,1799.0,64.04,4.2,130.0
JN43476,Roadster,Men Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,1195.0,2599.0,54.02,3.9,31.0
JN43478,MEGHZ,Men Bootcut Mid-Rise Jeans,Bootcut,Mid-Rise,799.0,1999.0,60.03,3.9,31.0
JN43479,STUDIO NEXX,Men Baggy Mid-Rise Jeans,Other/Unspecified,Mid-Rise,989.0,2999.0,67.02,3.9,31.0
JN43481,STUDIO NEXX,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,989.0,2999.0,67.02,4.1,25.0
JN43483,The Indian Garage Co,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1301.0,3099.0,58.02,3.8,16.0
JN43485,Stylecast X Kotty,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,999.0,1999.0,50.03,3.7,124.0
JN43486,WROGN,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,1199.0,2999.0,60.02,3.7,124.0
JN43487,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,1199.0,2999.0,60.02,3.7,124.0
JN43488,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,1199.0,2999.0,60.02,3.7,124.0
JN43490,Kook N Keech,Men Slim Fit Jeans,Slim Fit,Not Specified,1199.0,2999.0,60.02,3.7,124.0
JN43493,Roadster,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1199.0,2999.0,60.02,3.7,124.0
JN43494,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1199.0,2999.0,60.02,3.7,124.0
JN43495,Roadster,Men Regular Fit Jeans,Regular Fit,Not Specified,1199.0,2999.0,60.02,3.7,124.0
JN43496,Pepe Jeans,Men Vapour Fit Jeans,Other/Unspecified,Not Specified,1199.0,2999.0,60.02,3.7,124.0
JN43497,Roadster,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,730.0,1699.0,57.03,3.7,124.0
JN43498,Espanshe,Men Flared Mid-Rise Jeans,Flared,Mid-Rise,1387.0,2721.0,49.03,3.7,124.0
JN43499,Being Human,Men Slim Straight Fit Jeans,Slim Fit,Not Specified,3419.0,3599.0,5.0,3.7,124.0
JN43500,Kotty,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,579.0,1999.0,71.04,3.7,124.0
